"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"160",7252,7243.03298689502,7243.09831139051,7262.39614808565,7292.0430093576
"161",7280,7287.03155931151,7287.05666717753,7302.88609009863,7307.78124531182
"162",7303,7313.46436181549,7313.50397404151,7329.85296684067,7325.00191077102
"163",7335,7334.13205956103,7334.19072577594,7351.98841254225,7370.28593820689
"164",7364,7366.32550656508,7366.3678407922,7382.76152885698,7393.75349981943
"165",7390,7394.80719648558,7394.84662141886,7410.62537243962,7414.45010189314
"166",7399,7419.73576610132,7419.77935842793,7435.5869910227,7420.51407243608
"167",7425,7424.11416806421,7424.20411744406,7444.22317942021,7449.45010189314
"168",7460,7450.31160273412,7450.37725342206,7469.15948470328,7497.12001689384
"169",7480,7487.47095761727,7487.4958638347,7502.69768700963,7501.82994883934
"170",7512,7505.80582680462,7505.84655010112,7521.84688297308,7547.28593820689
"171",7547,7539.18638725951,7539.20053319193,7552.4620244746,7585.13475118992
"172",7574,7575.92788921935,7575.91827028224,7585.91392239916,7599.97619542073
"173",7593,7602.49820029498,7602.49672893259,7611.69567085541,7614.78706149067
"174",7614,7619.38123660891,7619.40574980117,7629.82578471422,7635.92017787559
"175",7656,7639.18186387161,7639.21467476406,7649.85217072643,7695.06326945547
"176",7619,7684.93029855876,7684.90956648653,7689.86643259266,7631.93872846167
"177",7645,7633.23572026747,7633.40069127289,7654.61847034027,7669.45010189314
"178",7670,7661.85774888481,7661.9477674992,7679.39148639512,7693.27295091228
"179",7702,7688.67249793183,7688.72169942125,7703.19305306694,7737.28593820689
"180",7721,7723.64293833403,7723.64583944706,7733.63224977768,7742.78706149067
"181",7741,7742.0538789013,7742.06466707074,7751.69121243012,7762.82994883934
"182",7764,7761.81898983871,7761.830006031,7770.68907640234,7786.09788723127
"183",7792,7785.30509448665,7785.30764210238,7792.52189280157,7819.78124531182
"184",7817,7814.79725841385,7814.78124003688,7819.07961621473,7840.27295091228
"185",7852,7840.28820657275,7840.27039048685,7842.77196016162,7889.12001689384
"186",7874,7877.89853701581,7877.85298766103,7875.90951917985,7895.93294618746
"187",7888,7899.02962911379,7899.00589585101,7896.71980576098,7909.01877801046
"188",7914,7910.57133979796,7910.58246654251,7909.95503210298,7938.45010189314
"189",7933,7937.33552131806,7937.33376195479,7934.51882560764,7954.78706149067
"190",7954,7955.36921813372,7955.37998973807,7952.45616279231,7975.79520957953
"191",7971,7976.0640461035,7976.07573837672,7972.26869405665,7991.99724561308
"192",8004,7991.93536894649,7991.95813240686,7988.2974203373,8040.60109836138
"193",8016,8027.62434001816,8027.60874416031,8019.38638736054,8031.73428277836
"194",8025,8037.03350123515,8037.05418705094,8030.6830520715,8036.46333750136
"195",8055,8043.35146839314,8043.39918940439,8039.15259659934,8086.75459570881
"196",8085,8075.94769900967,8075.95199863534,8067.36607234986,8116.75459570881
"197",8110,8107.96528043318,8107.9451578037,8095.55122449811,8133.27295091228
"198",8129,8133.41877975943,8133.39845664481,8119.01711279087,8150.82967878354
"199",8156,8151.43391989156,8151.43030463998,8136.83791689841,8181.97619542073
"200",8174,8179.45161013572,8179.4359212302,8162.14242482223,8195.54352749545
"201",8190,8196.23655251117,8196.23961472796,8178.99914361933,8210.08176772656
"202",8222,8210.84654653294,8210.86536449085,8193.97416560897,8255.83092055838
"203",8251,8245.33243388326,8245.31612453255,8223.89947847337,8280.75349981943
"204",8279,8275.59562388609,8275.56859563376,8250.99069389142,8306.78124531182
"205",8299,8304.35439295635,8304.32461903496,8277.12180578872,8320.96605464637
"206",8318,8323.1610031459,8323.15270248551,8295.77122973377,8339.78706149067
"207",8333,8341.01071615423,8341.0177565092,8313.47605601464,8352.551101617
"208",8340,8354.22528368584,8354.25206144748,8327.44518107315,8354.20297333554
"209",8356,8358.05474526258,8358.11354303413,8333.96157356718,8376.08176772656
"210",8379,8373.59678259914,8373.64679866668,8348.85012148054,8401.09788723127
"211",8387,8397.80105442647,8397.82514005307,8370.23759478721,8393.51732266075
