"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"128",1021.285714,911.120418740085,895.646065860748,908.907044689113,1080.71071253742
"129",1088.428571,1014.14513455426,1025.64344322191,1023.23054515952,1146.68392653872
"130",1177.571429,1104.69013337909,1105.86549174986,1113.96685745664,1249.12195591528
"131",1287.714286,1219.21740021872,1209.93723458514,1243.6997787857,1370.00835558508
"132",1288.142857,1344.96134146549,1336.27334457104,1299.06363490897,1325.75901905565
"133",1319.571429,1341.51140151044,1326.69421194713,1321.02942720963,1355.90743671837
"134",1450.571429,1337.07977438135,1356.63535392329,1422.31629470962,1540.87469514738
"135",1447.571429,1434.8554601509,1507.18287275527,1423.89085311852,1463.96902150768
"136",1423.285714,1433.11826103222,1491.78769341839,1454.48648185038,1432.24084624761
"137",1427.714286,1417.65181156974,1453.24018411211,1401.96295499871,1447.59345307507
"138",1357.714286,1429.78896169088,1452.34941536749,1331.70688873687,1347.0524601291
"139",1324.142857,1363.46706587363,1362.65291848442,1328.96149243614,1321.45928082404
"140",1307.857143,1316.80053274501,1321.05731434073,1317.39274366123,1315.32768242068
"141",1255,1287.1605819983,1302.02048611242,1197.26590008897,1241.28813736771
"142",1146,1230.55499152205,1239.37687039212,1208.8373802798,1115.83315137261
"143",1123.857143,1120.67483285466,1110.93991314809,1108.27449061147,1127.86368315107
"144",1052.428571,1094.9444567888,1091.47513715034,1075.26191147302,1028.51917600663
"145",1058.714286,1032.09571209629,1011.92228356797,1038.2989551977,1071.01846892812
"146",997.1428571,1047.46998766102,1027.94131688157,1041.2593173372,978.585948977303
"147",1021.285714,999.851303497321,959.965688700254,979.02296260379,1047.55745409461
"148",1007.714286,1025.72629614304,996.866059319032,1018.26437976942,1016.79734103938
"149",1063.857143,1014.3605559877,985.558748903029,1044.24685902026,1105.50315442616
"150",1076.714286,1068.2536696212,1057.99682080495,1069.64394689926,1101.70246909878
"151",1094.285714,1086.02214183057,1074.75750741772,1119.01686215346,1122.14406096621
"152",1082.428571,1104.95829016663,1096.39480239896,1093.50426960982,1099.71773302817
"153",1114.571429,1090.03363077625,1081.63335453512,1111.48279943498,1146.78644403851
"154",1115.142857,1113.90697195553,1120.62919233992,1093.77621531426,1132.72438797162
"155",1120.285714,1112.72082327036,1120.0624376195,1121.05918362806,1140.59663909748
"156",1073.857143,1118.0943658179,1125.25117014777,1084.29693023434,1077.43358266306
"157",1003.142857,1072.30227278483,1068.12742432612,1052.66023358341,985.89086899346
"158",893.4285714,992.78152871513,983.884206234501,969.308743000775,858.438618540507
"159",883.1428571,865.776570646155,855.338950600178,867.25016901306,883.474974980835
"160",882,838.875126453348,850.829577652569,845.913524858237,895.701517885638
"161",881.4285714,848.88104190702,856.176330728821,858.7370998684,898.113898676749
"162",837.2857143,879.056111305503,860.863288238113,868.899043455948,838.279579591758
"163",826.8571429,862.403554054181,811.816601102249,843.291071399912,837.812728397389
"164",816.4285714,853.343724700967,804.515466156514,848.479772096968,827.384156837718
"165",874.8571429,825.340500474073,796.567649411659,850.439991880036,906.343790759212
"166",850.5714286,862.812267620447,871.289697849449,885.404123067486,857.348407370788
"167",883.1428571,835.825674786518,842.700871808404,855.35345561232,920.180136466162
"168",1047,872.523762110191,883.686134261145,904.576473230994,1130.9872053989
"169",1092.285714,1058.49907160036,1081.53355564644,1104.98920308251,1136.51604013203
"170",1150.285714,1145.19286186717,1129.07433999127,1134.129841387,1202.52559692603
"171",1154.857143,1216.96186196977,1191.48962270339,1207.47587547345,1186.99175641703
"172",1115.714286,1201.6531523363,1188.44003631841,1133.21321229526,1122.56842615493
"173",1008.285714,1114.27346743917,1134.15887575715,1113.97525435192,982.437771707127
"174",983,953.554652024765,1000.52804557124,969.82705410226,985.15719304424
"175",757.5714286,895.969716710025,971.581203376448,860.83368743217,689.764855493172
"176",693.5714286,683.317745909636,701.61489332314,700.068430678809,673.682471478738
"177",631.4285714,638.180828346093,635.918067400483,663.586422883757,612.557490888172
"178",630.4285714,615.092413349924,572.840074066791,600.608225273793,629.062535662005
"179",636,649.456454495802,583.823872595514,625.727750486591,654.516561745757
