"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"70",1318,990.382625791073,886.044887027962,1307.82110713071,1517.935319272
"71",1351,1079.76635866629,949.282274442317,1345.95513739159,1404.14081275481
"72",1849,1087.27744885398,1008.09296721897,1829.11464620841,2377.95193292527
"73",1026,1337.25044204603,1131.20011936159,1036.09495534399,727.645826203429
"74",973,901.943621217851,1115.79902673802,985.680783324908,968.426962196473
"75",607,1059.26917113863,1094.89352728903,627.292471352147,281.996884088589
"76",488,996.601480197209,1023.46686494477,490.624211857404,366.776743019236
"77",1065,1047.10696121625,945.075558604903,1065.21807607856,1302.97751733432
"78",794,1342.68520928236,962.632263302233,804.017394490074,520.730581654416
"79",1542,1061.29049263511,937.944828324023,1539.69592009945,2167.66576163731
"80",1172,1355.49779348832,1026.37732921073,1187.09539374752,843.280215426388
"81",1023,992.731088155714,1047.69620465048,1019.8259773467,862.695551806338
"82",450,922.496483299055,1044.08072837934,450.451546443424,24.4356579532447
"83",608,701.841755328061,957.108466568524,614.911695337855,626.465380276039
"84",955,911.517316475437,905.999666864482,974.06760965187,1211.71368982143
"85",1044,1079.61441832187,913.173220219605,1062.36343491578,1138.08241373389
"86",1004,1027.23793153986,932.32600602696,1038.98343454402,1049.93909526
"87",850,934.813454403656,942.818939177402,875.376425199657,738.860925277251
"88",881,837.762870155722,929.230427223544,880.324597035629,949.39387133808
"89",463,876.034401516244,922.169586594734,461.998139281699,201.687156732197
"90",305,687.813819807999,854.948053235411,323.669846395351,160.515554306348
"91",925,692.789432621466,774.436729128295,918.508646819787,1215.89638215274
"92",1059,1021.49363657196,796.478898799528,1081.309838849,1167.63415152095
"93",878,946.982866471642,834.911476820967,920.508058609464,731.762221970848
"94",799,763.842012134033,841.219552710234,804.721355124144,686.61304469666
"95",590,726.35912679453,835.038692405496,627.131893979868,431.336112577652
"96",246,655.680217763101,799.165504989014,245.621796803426,-18.0144730367318
"97",920,553.340102902621,718.183152210355,865.259875665092,1182.36300829202
"98",1019,949.194163485231,747.728745738828,1029.15463951278,1076.0887415789
"99",1180,877.295089077322,787.442329129615,1159.71022448012,1289.60926094078
"100",1094,876.520817545878,844.912007736971,1104.04377505307,1116.84384733496
"101",1398,788.373826275506,881.378004767594,1338.80700914261,1635.45999685078
"102",995,957.931889712944,957.010458877249,986.23091385974,785.402143001752
"103",381,762.931564277498,962.572053722472,413.573088481902,-89.3866730225511
"104",337,595.483127033104,877.431037523897,346.134969042697,313.058819420337
"105",1191,766.790612545584,798.312985984934,1198.4773545555,1526.53898573311
"106",1114,1237.97976824351,855.801600176808,1125.82256246182,1028.82643894719
"107",668,1033.68528447891,893.601343133994,694.087561072646,443.877005005578
