"","OBS","ARIMA","ETS","NNAR","FTS_GA"
"171",124151,123990.019404053,124076.828014448,124488.550334237,125212.295794882
"172",125094,124994.171420201,125092.683903759,125475.170694063,126104.930675971
"173",125539,125923.097587962,126035.883805727,126399.784542657,126063.402205643
"174",127287,126172.080590396,126408.213019838,126835.720231601,128904.233952492
"175",128724,128647.46758506,128284.68885615,128545.671053321,130173.232252683
"176",130199,129739.593049387,129786.02747347,129948.424046495,131698.264767879
"177",131230,131239.460677307,131321.470024706,131385.427095145,132306.356954428
"178",131961,132107.66491786,132339.133532301,132388.12691152,132743.920495342
"179",132152,132848.339790188,133014.821090615,133098.181400215,132404.439490914
"180",132420,132928.043879288,133079.592802002,133283.587301725,132777.456638821
"181",132590,133376.389361078,133251.038852709,133543.652812774,132786.11660191
"182",133579,133487.317755663,133324.293740045,133708.568047039,134622.008250918
"183",134619,134791.652962065,134350.47926654,134667.186158809,135697.078933547
"184",135643,135594.74229059,135429.776796468,135673.750526506,136716.922663173
"185",136413,136455.6109191,136484.988259489,136663.321412588,137238.246356115
"186",136672,137044.947615934,137244.481061948,137406.435672223,137019.245265701
"187",136853,137106.189452362,137419.746592921,137656.198452162,137034.754060457
"188",137869,137377.050112332,137517.800751138,137830.68490345,138938.750433043
"189",138568,138835.491574934,138585.10813068,138809.229030064,139324.166962887
"190",139325,139222.222923144,139281.64113544,139481.572453001,140144.808729767
"191",140235,139992.477264495,140044.980803205,140208.880697855,141129.502097885
"192",141042,140962.172078561,140982.776082558,141082.044729669,141889.883584586
"193",141517,141698.403467785,141798.45678369,141855.324541436,142041.339620093
"194",141777,142047.172448666,142232.298711675,142310.010170844,142125.528087856
"195",142488,142296.830979564,142425.681602571,142558.743470448,143232.064800006
"196",143165,143292.419951989,143145.750338684,143238.398681561,143866.978622863
"197",143703,143877.507616523,143825.571898925,143884.820835248,144306.276290366
"198",144268,144310.78075613,144345.647274289,144398.008586741,144879.450661775
"199",144940,144890.76515213,144899.278841542,144936.459463589,145603.700451109
"200",145016,145601.03349219,145577.226681001,145576.222713839,145178.740483855
"201",145096,145367.653837835,145571.149475719,145648.531574458,145238.463055539
"202",146325,145543.160862143,145581.601144142,145724.636188706,147485.655154066
"203",147171,147319.881215947,146919.278188526,146892.501473459,148015.112446325
"204",147872,147744.584081754,147802.167697754,147694.998903,148594.902457182
"205",148737,148360.603120368,148513.406081963,148359.067594214,149581.144071596
"206",149349,149351.12200628,149411.114424334,149177.382384243,149957.007476198
"207",149417,149862.529513029,150014.052345442,149755.603616822,149567.06034285
"208",149454,149758.647362383,149994.725231626,149819.811957294,149640.825811769
"209",150217,149928.028187785,149952.582643356,149854.74560969,151042.581286651
"210",151139,151072.516664828,150754.200483666,150574.623955242,152055.306714954
"211",151736,151908.605089604,151732.505145554,151443.210871231,152335.864822768
"212",152414,152240.506519808,152330.054766371,152004.858385314,153089.102339603
"213",152998,152979.277410866,153020.332386939,152641.973189686,153597.788009302
"214",153144,153526.064393291,153601.074596688,153190.125397381,153287.550987071
"215",153222,153500.394909794,153680.22367543,153327.071818579,153362.369488914
"216",153299,153646.780331264,153691.161215751,153400.219918707,153440.276188847
"217",154041,153758.05948506,153710.760496699,153472.419928846,154841.778757467
"218",154866,154787.315640779,154501.019904978,154167.639997788,155704.710386302
"219",155520,155477.586669652,155379.432493613,154939.504153665,156154.2469738
"220",155923,155955.840476053,156054.027465681,155550.536323515,156478.719660072
"221",156029,156252.083605371,156437.878320045,155926.684859669,156158.011618856
"222",156130,156294.116722104,156484.065393945,156025.574624349,156254.247094916
"223",156794,156489.122592542,156533.241251573,156119.781314386,157443.639308589
"224",157418,157443.44249781,157235.342677446,156738.67069488,158022.935193583
"225",157777,157931.22557571,157886.083001867,157319.56344232,158153.747688374
"226",158496,158120.775714687,158229.147517135,157653.447994883,159256.373592982
"227",159220,159046.691894094,158987.164674557,158321.452234054,159990.098575695
"228",159377,159728.258030485,159745.24430911,158993.160716203,159519.166108873
"229",159476,159618.06510001,159848.410635571,159138.696134593,159601.239667911
"230",160354,159815.038957977,159892.907504399,159230.443891357,161202.187755003
"231",161161,161115.556871619,160838.306575608,160043.345785777,162001.381704079
"232",161740,161749.765023686,161692.547684895,160789.269402096,162342.074302728
"233",162402,162183.474149391,162278.520019577,161323.711333071,163048.355586461
"234",162893,162931.886654975,162958.58412553,161934.006995796,163447.711005057
"235",162977,163365.743871761,163440.004578098,162386.133151897,163112.252370044
"236",163039,163315.99356581,163456.282051307,162463.437695795,163195.476211072
"237",163156,163468.892931682,163457.20684791,162520.487375952,163278.267568662
"238",163642,163633.471755848,163530.112604066,162628.126114042,164187.849227483
"239",164222,164250.156339076,164032.446383782,163074.967155718,164822.652003571
"240",165273,164747.548539816,164640.180424469,163607.655119666,166310.647658203
"241",165922,165928.90770914,165783.751361389,164571.308696148,166549.563517925
"242",166333,166270.447029682,166453.03397992,165165.32739704,166727.897883623
"243",166540,166631.761091023,166846.492436397,165541.09435188,166780.900619447
"244",167233,166848.93305332,167008.654887567,165730.227208079,167938.85061277
"245",168093,167867.078961053,167734.435455582,166362.814359115,168938.447961219
"246",168880,168751.927273904,168646.899157207,167146.560147674,169718.736692601
"247",169710,169456.953135429,169468.026797369,167862.526968185,170550.379670584
"248",170553,170320.753105766,170333.439501253,168616.309513541,171391.361786332
"249",170860,171192.388414758,171208.575159666,169380.521503831,171230.97746956
