time;target;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2017;72415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2017;74363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2017;72931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2017;72166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2017;72475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2017;70827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2017;70827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2017;72512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2017;73437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/11/2017;74016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2017;74595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2017;74519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2017;74487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2017;74157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2017;74059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2017;74140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2017;72700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2017;71971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2017;72264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2017;73090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2017;72546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2017;73268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2017;72487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2017;72732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2017;72800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2017;73814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2017;72914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2017;72429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/12/2017;72608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2017;73115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2017;72680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2017;73367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2017;75133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/12/2017;75187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/12/2017;75437,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2017;75688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2017;76073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/12/2017;76402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/12/2017;76402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2018;77891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2018;77995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2018;78647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/01/2018;79071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/01/2018;79379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/01/2018;78864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/01/2018;78201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/01/2018;79365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/01/2018;79349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2018;79752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2018;79832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2018;81189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2018;80963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/2018;81220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2018;81675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2018;80678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2018;83680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/01/2018;83680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/2018;85531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2018;84698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2018;84482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2018;84913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2018;85495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2018;84041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2018;81861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2018;83894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2018;82767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2018;81533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2018;80899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2018;82595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2018;84291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2018;84525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2018;84793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2018;85804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2018;86052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2018;86686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2018;87293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2018;87653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2018;86935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2018;85481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2018;85378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2018;85761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/03/2018;86023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2018;85653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/2018;85484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2018;84985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2018;86371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2018;86900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2018;86384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2018;86051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2018;84928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/03/2018;84886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/03/2018;83913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2018;84164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/03/2018;84977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/03/2018;84768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/03/2018;84377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/03/2018;85088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/2018;83808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/03/2018;83874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/03/2018;85366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/04/2018;84666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/04/2018;84623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/04/2018;84360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/04/2018;85210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/04/2018;84820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2018;83307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2018;84510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/04/2018;85246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2018;85444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/04/2018;84334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2018;82862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2018;84086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/04/2018;85776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/04/2018;85824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/04/2018;85550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/04/2018;85602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/04/2018;85469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2018;85044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2018;86383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2018;86445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/04/2018;86115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2018;84547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2018;83288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2018;83118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/05/2018;82714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2018;82956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2018;84265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2018;85861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2018;85220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/05/2018;85232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2018;85130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2018;86537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2018;83622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2018;83082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/2018;81815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2018;82739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2018;80867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2018;80122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2018;78898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/2018;75356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/2018;76072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2018;76754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/2018;77240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/2018;78596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/2018;76642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/2018;76117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/2018;73851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2018;72942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/2018;72308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2018;72754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2018;72122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2018;71421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/2018;70758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/2018;69815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2018;71394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2018;72123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2018;70075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2018;70641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/06/2018;70953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2018;71405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2018;70609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2018;71767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2018;72763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/2018;72840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2018;73668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2018;74743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2018;74553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2018;75010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2018;74862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2018;74399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2018;75856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2018;76594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/2018;76653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2018;78130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2018;77363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2018;77487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2018;78571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/07/2018;77996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2018;79155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2018;80218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2018;79405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2018;79866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/07/2018;80276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2018;79220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2018;79302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2018;79637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2018;81435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/08/2018;81051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2018;80347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2018;79152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2018;78768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2018;76514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/08/2018;77496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2018;78602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2018;77078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2018;76819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2018;76029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/08/2018;76328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/08/2018;75180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/08/2018;76902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/08/2018;75634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/08/2018;76262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/08/2018;77930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/08/2018;77473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/08/2018;78389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/08/2018;76404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/08/2018;76678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/09/2018;76193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/09/2018;74712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/09/2018;75092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/09/2018;76416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2018;76436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2018;74657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/09/2018;75125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/09/2018;74687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/09/2018;75429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/09/2018;76789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/09/2018;78314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/09/2018;78169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/09/2018;78116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/09/2018;79444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/09/2018;77984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/09/2018;78630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/09/2018;78656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/09/2018;80000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/09/2018;79342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2018;78624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/10/2018;81612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2018;83273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2018;82953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2018;82322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2018;86084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2018;86088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2018;83679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2018;82921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2018;83360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2018;85718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2018;85764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2018;83847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2018;84220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2018;85597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2018;85300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2018;83064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2018;84084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2018;85720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2018;83797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2018;86886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2018;87424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2018;88419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2018;89598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2018;88669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2018;87714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2018;85620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2018;85641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2018;85525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2018;84914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2018;85973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2018;88515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2018;87901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2018;87269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2018;87477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2018;86230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2018;85547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2018;87891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2018;89251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2018;89710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2018;89504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/12/2018;89820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2018;88624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2018;89040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2018;88846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2018;88115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/2018;85915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2018;86420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2018;86977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2018;87838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2018;87450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/12/2018;86400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/12/2018;86610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/12/2018;85674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/12/2018;85269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/12/2018;85697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/12/2018;85136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/12/2018;85460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/12/2018;87887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2019;91012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/01/2019;91564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/01/2019;91841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/01/2019;91699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/01/2019;92032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/01/2019;93613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/01/2019;93806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/01/2019;93658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/01/2019;94474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/01/2019;94056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/01/2019;94393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/01/2019;95351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/01/2019;96097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/01/2019;96010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/01/2019;95103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/2019;96558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/2019;97677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/01/2019;95444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/01/2019;95639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/2019;96996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/2019;97394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2019;97861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2019;98589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2019;98311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2019;94636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2019;94406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2019;95343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2019;94413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2019;96168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2019;95842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2019;98015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2019;97526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2019;96510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2019;97659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2019;96545;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2019;96932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2019;97886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/02/2019;97240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2019;97603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2019;97307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2019;95584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2019;94604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2019;94472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/2019;94340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2019;95365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/03/2019;98027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2019;97828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2019;98904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2019;98605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2019;99137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/03/2019;99994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/03/2019;99588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/2019;98041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/03/2019;96729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/03/2019;93735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/03/2019;93662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/03/2019;95307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/2019;91903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/03/2019;94389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/03/2019;95415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/04/2019;96054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/04/2019;95387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/04/2019;94491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/04/2019;96313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/04/2019;97108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/04/2019;97369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2019;96292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2019;95953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/04/2019;94755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/04/2019;92875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/04/2019;93083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/04/2019;94333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/04/2019;93285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
